Timestamp,Arbitration_ID,DLC,Data
1788182063.9538004,0x0,8,00 00 00 00 00 00 00 00
1788182063.9591148,0x0,8,00 00 00 00 00 00 00 00
1788182063.96447,0x0,8,00 00 00 00 00 00 00 00
1788182063.9698193,0x0,8,00 00 00 00 00 00 00 00
1788182063.975164,0x0,8,00 00 00 00 00 00 00 00
1788182063.9810405,0x0,8,00 00 00 00 00 00 00 00
1788182063.9866538,0x0,8,00 00 00 00 00 00 00 00
1788182063.9921148,0x0,8,00 00 00 00 00 00 00 00
1788182063.9975672,0x0,8,00 00 00 00 00 00 00 00
1788182064.0033948,0x0,8,00 00 00 00 00 00 00 00
1788182064.0087416,0x0,8,00 00 00 00 00 00 00 00
1788182064.0138528,0x120,4,10 9a 51 00
1788182064.0142655,0x0,8,00 00 00 00 00 00 00 00
1788182064.0197718,0x0,8,00 00 00 00 00 00 00 00
1788182064.0254748,0x0,8,00 00 00 00 00 00 00 00
1788182064.0309768,0x0,8,00 00 00 00 00 00 00 00
1788182064.0362911,0x0,8,00 00 00 00 00 00 00 00
1788182064.0417628,0x0,8,00 00 00 00 00 00 00 00
1788182064.047593,0x0,8,00 00 00 00 00 00 00 00
1788182064.053341,0x0,8,00 00 00 00 00 00 00 00
1788182064.0586653,0x0,8,00 00 00 00 00 00 00 00
1788182064.0644317,0x0,8,00 00 00 00 00 00 00 00
1788182064.0699592,0x0,8,00 00 00 00 00 00 00 00
1788182064.0754528,0x0,8,00 00 00 00 00 00 00 00
1788182064.0842035,0x0,8,00 00 00 00 00 00 00 00
1788182064.0898294,0x0,8,00 00 00 00 00 00 00 00
1788182064.0952926,0x0,8,00 00 00 00 00 00 00 00
1788182064.1043327,0x0,8,00 00 00 00 00 00 00 00
1788182064.1116455,0x0,8,00 00 00 00 00 00 00 00
1788182064.115718,0x120,4,10 cc 52 00
1788182064.1172793,0x0,8,00 00 00 00 00 00 00 00
1788182064.1227603,0x0,8,00 00 00 00 00 00 00 00
1788182064.1282918,0x0,8,00 00 00 00 00 00 00 00
1788182064.1339962,0x0,8,00 00 00 00 00 00 00 00
1788182064.139529,0x0,8,00 00 00 00 00 00 00 00
1788182064.1451213,0x0,8,00 00 00 00 00 00 00 00
1788182064.1507993,0x0,8,00 00 00 00 00 00 00 00
1788182064.1567335,0x0,8,00 00 00 00 00 00 00 00
1788182064.1630154,0x0,8,00 00 00 00 00 00 00 00
1788182064.1684494,0x0,8,00 00 00 00 00 00 00 00
1788182064.1765487,0x0,8,00 00 00 00 00 00 00 00
1788182064.1839905,0x0,8,00 00 00 00 00 00 00 00
1788182064.1894214,0x0,8,00 00 00 00 00 00 00 00
1788182064.1950037,0x0,8,00 00 00 00 00 00 00 00
1788182064.2006829,0x0,8,00 00 00 00 00 00 00 00
1788182064.206743,0x0,8,00 00 00 00 00 00 00 00
1788182064.2122676,0x0,8,00 00 00 00 00 00 00 00
1788182064.2159653,0x120,4,10 fe 53 00
1788182064.2175899,0x0,8,00 00 00 00 00 00 00 00
1788182064.223208,0x0,8,00 00 00 00 00 00 00 00
1788182064.2304795,0x0,8,00 00 00 00 00 00 00 00
1788182064.2368355,0x0,8,00 00 00 00 00 00 00 00
1788182064.2420547,0x0,8,00 00 00 00 00 00 00 00
1788182064.2475314,0x0,8,00 00 00 00 00 00 00 00
1788182064.253041,0x0,8,00 00 00 00 00 00 00 00
1788182064.259225,0x0,8,00 00 00 00 00 00 00 00
1788182064.2661195,0x0,8,00 00 00 00 00 00 00 00
1788182064.271429,0x0,8,00 00 00 00 00 00 00 00
1788182064.2783153,0x0,8,00 00 00 00 00 00 00 00
1788182064.2839465,0x0,8,00 00 00 00 00 00 00 00
1788182064.2891662,0x0,8,00 00 00 00 00 00 00 00
1788182064.294592,0x0,8,00 00 00 00 00 00 00 00
1788182064.3001218,0x0,8,00 00 00 00 00 00 00 00
1788182064.3058546,0x0,8,00 00 00 00 00 00 00 00
1788182064.3113804,0x0,8,00 00 00 00 00 00 00 00
1788182064.316421,0x120,4,11 30 54 00
1788182064.3170133,0x0,8,00 00 00 00 00 00 00 00
1788182064.3224561,0x0,8,00 00 00 00 00 00 00 00
1788182064.3277948,0x0,8,00 00 00 00 00 00 00 00
1788182064.333259,0x0,8,00 00 00 00 00 00 00 00
1788182064.3385699,0x0,8,00 00 00 00 00 00 00 00
1788182064.344222,0x0,8,00 00 00 00 00 00 00 00
1788182064.3498945,0x0,8,00 00 00 00 00 00 00 00
1788182064.3551378,0x0,8,00 00 00 00 00 00 00 00
1788182064.3605382,0x0,8,00 00 00 00 00 00 00 00
1788182064.3660388,0x0,8,00 00 00 00 00 00 00 00
1788182064.3718233,0x0,8,00 00 00 00 00 00 00 00
1788182064.3772626,0x0,8,00 00 00 00 00 00 00 00
1788182064.3831124,0x0,8,00 00 00 00 00 00 00 00
1788182064.3888686,0x0,8,00 00 00 00 00 00 00 00
1788182064.394317,0x0,8,00 00 00 00 00 00 00 00
1788182064.3997982,0x0,8,00 00 00 00 00 00 00 00
1788182064.4053824,0x0,8,00 00 00 00 00 00 00 00
1788182064.4109368,0x0,8,00 00 00 00 00 00 00 00
1788182064.41663,0x0,8,00 00 00 00 00 00 00 00
1788182064.4168658,0x120,4,11 62 55 00
1788182064.421872,0x0,8,00 00 00 00 00 00 00 00
1788182064.4275851,0x0,8,00 00 00 00 00 00 00 00
1788182064.433358,0x0,8,00 00 00 00 00 00 00 00
1788182064.4389427,0x0,8,00 00 00 00 00 00 00 00
1788182064.4443893,0x0,8,00 00 00 00 00 00 00 00
1788182064.4499671,0x0,8,00 00 00 00 00 00 00 00
1788182064.4552689,0x0,8,00 00 00 00 00 00 00 00
1788182064.4607193,0x0,8,00 00 00 00 00 00 00 00
1788182064.4663618,0x0,8,00 00 00 00 00 00 00 00
1788182064.4717143,0x0,8,00 00 00 00 00 00 00 00
1788182064.4777334,0x0,8,00 00 00 00 00 00 00 00
1788182064.4830873,0x0,8,00 00 00 00 00 00 00 00
1788182064.4886684,0x0,8,00 00 00 00 00 00 00 00
1788182064.4940615,0x0,8,00 00 00 00 00 00 00 00
1788182064.499671,0x0,8,00 00 00 00 00 00 00 00
1788182064.5052779,0x0,8,00 00 00 00 00 00 00 00
1788182064.5109444,0x0,8,00 00 00 00 00 00 00 00
1788182064.5165513,0x0,8,00 00 00 00 00 00 00 00
1788182064.5171912,0x120,4,11 94 56 00
1788182064.5220954,0x0,8,00 00 00 00 00 00 00 00
1788182064.5275764,0x0,8,00 00 00 00 00 00 00 00
1788182064.533279,0x0,8,00 00 00 00 00 00 00 00
1788182064.5387652,0x0,8,00 00 00 00 00 00 00 00
1788182064.5440001,0x0,8,00 00 00 00 00 00 00 00
1788182064.5497944,0x0,8,00 00 00 00 00 00 00 00
1788182064.5607786,0x0,8,00 00 00 00 00 00 00 00
1788182064.5663307,0x0,8,00 00 00 00 00 00 00 00
1788182064.5733294,0x0,8,00 00 00 00 00 00 00 00
1788182064.5792122,0x0,8,00 00 00 00 00 00 00 00
1788182064.5846663,0x0,8,00 00 00 00 00 00 00 00
1788182064.5901392,0x0,8,00 00 00 00 00 00 00 00
1788182064.5956652,0x0,8,00 00 00 00 00 00 00 00
1788182064.601497,0x0,8,00 00 00 00 00 00 00 00
1788182064.607322,0x0,8,00 00 00 00 00 00 00 00
1788182064.6134522,0x0,8,00 00 00 00 00 00 00 00
1788182064.617572,0x120,4,03 20 57 00
1788182064.6187546,0x0,8,00 00 00 00 00 00 00 00
1788182064.6244752,0x0,8,00 00 00 00 00 00 00 00
1788182064.6302564,0x0,8,00 00 00 00 00 00 00 00
1788182064.6404586,0x0,8,00 00 00 00 00 00 00 00
1788182064.6460145,0x0,8,00 00 00 00 00 00 00 00
1788182064.6515298,0x0,8,00 00 00 00 00 00 00 00
1788182064.6573303,0x0,8,00 00 00 00 00 00 00 00
1788182064.6639428,0x0,8,00 00 00 00 00 00 00 00
1788182064.669647,0x0,8,00 00 00 00 00 00 00 00
1788182064.675163,0x0,8,00 00 00 00 00 00 00 00
1788182064.68066,0x0,8,00 00 00 00 00 00 00 00
1788182064.6864192,0x0,8,00 00 00 00 00 00 00 00
1788182064.692048,0x0,8,00 00 00 00 00 00 00 00
1788182064.697885,0x0,8,00 00 00 00 00 00 00 00
1788182064.7043777,0x0,8,00 00 00 00 00 00 00 00
1788182064.7110102,0x0,8,00 00 00 00 00 00 00 00
1788182064.716609,0x0,8,00 00 00 00 00 00 00 00
1788182064.7189112,0x120,4,03 52 58 00
1788182064.7239134,0x0,8,00 00 00 00 00 00 00 00
1788182064.7295942,0x0,8,00 00 00 00 00 00 00 00
1788182064.7360766,0x0,8,00 00 00 00 00 00 00 00
1788182064.7422743,0x0,8,00 00 00 00 00 00 00 00
1788182064.7483373,0x0,8,00 00 00 00 00 00 00 00
1788182064.7538936,0x0,8,00 00 00 00 00 00 00 00
1788182064.7595327,0x0,8,00 00 00 00 00 00 00 00
1788182064.765916,0x0,8,00 00 00 00 00 00 00 00
1788182064.7717683,0x0,8,00 00 00 00 00 00 00 00
1788182064.7776473,0x0,8,00 00 00 00 00 00 00 00
1788182064.7831163,0x0,8,00 00 00 00 00 00 00 00
1788182064.7883625,0x0,8,00 00 00 00 00 00 00 00
1788182064.794072,0x0,8,00 00 00 00 00 00 00 00
1788182064.7993896,0x0,8,00 00 00 00 00 00 00 00
1788182064.804729,0x0,8,00 00 00 00 00 00 00 00
1788182064.810038,0x0,8,00 00 00 00 00 00 00 00
1788182064.815681,0x0,8,00 00 00 00 00 00 00 00
1788182064.8208902,0x120,4,03 84 59 00
1788182064.8210588,0x0,8,00 00 00 00 00 00 00 00
1788182064.8279417,0x0,8,00 00 00 00 00 00 00 00
1788182064.8340015,0x0,8,00 00 00 00 00 00 00 00
1788182064.8393643,0x0,8,00 00 00 00 00 00 00 00
1788182064.844711,0x0,8,00 00 00 00 00 00 00 00
1788182064.8501575,0x0,8,00 00 00 00 00 00 00 00
1788182064.855849,0x0,8,00 00 00 00 00 00 00 00
1788182064.8611543,0x0,8,00 00 00 00 00 00 00 00
1788182064.8666391,0x0,8,00 00 00 00 00 00 00 00
1788182064.872003,0x0,8,00 00 00 00 00 00 00 00
1788182064.877371,0x0,8,00 00 00 00 00 00 00 00
1788182064.8829677,0x0,8,00 00 00 00 00 00 00 00
1788182064.8906825,0x0,8,00 00 00 00 00 00 00 00
1788182064.8961434,0x0,8,00 00 00 00 00 00 00 00
1788182064.9017606,0x0,8,00 00 00 00 00 00 00 00
1788182064.9071133,0x0,8,00 00 00 00 00 00 00 00
1788182064.9152293,0x0,8,00 00 00 00 00 00 00 00
1788182064.9206173,0x0,8,00 00 00 00 00 00 00 00
1788182064.921134,0x120,4,03 b6 5a 00
1788182064.926197,0x0,8,00 00 00 00 00 00 00 00
1788182064.9323516,0x0,8,00 00 00 00 00 00 00 00
1788182064.9374933,0x0,8,00 00 00 00 00 00 00 00
1788182064.9430091,0x0,8,00 00 00 00 00 00 00 00
1788182064.9489532,0x0,8,00 00 00 00 00 00 00 00
1788182064.9548204,0x0,8,00 00 00 00 00 00 00 00
1788182064.9603105,0x0,8,00 00 00 00 00 00 00 00
1788182064.9683776,0x0,8,00 00 00 00 00 00 00 00
1788182064.9737926,0x0,8,00 00 00 00 00 00 00 00
1788182064.9800599,0x0,8,00 00 00 00 00 00 00 00
1788182064.9880219,0x0,8,00 00 00 00 00 00 00 00
1788182064.993611,0x0,8,00 00 00 00 00 00 00 00
1788182064.9990366,0x0,8,00 00 00 00 00 00 00 00
1788182065.007999,0x0,8,00 00 00 00 00 00 00 00
1788182065.0143104,0x0,8,00 00 00 00 00 00 00 00
1788182065.0201006,0x0,8,00 00 00 00 00 00 00 00
1788182065.0212474,0x120,4,03 e8 5b 00
1788182065.0277197,0x0,8,00 00 00 00 00 00 00 00
1788182065.0330625,0x0,8,00 00 00 00 00 00 00 00
1788182065.0390048,0x0,8,00 00 00 00 00 00 00 00
1788182065.044498,0x0,8,00 00 00 00 00 00 00 00
1788182065.0498464,0x0,8,00 00 00 00 00 00 00 00
1788182065.0553489,0x0,8,00 00 00 00 00 00 00 00
1788182065.0606387,0x0,8,00 00 00 00 00 00 00 00
1788182065.066235,0x0,8,00 00 00 00 00 00 00 00
1788182065.0717876,0x0,8,00 00 00 00 00 00 00 00
1788182065.0772831,0x0,8,00 00 00 00 00 00 00 00
1788182065.0842896,0x0,8,00 00 00 00 00 00 00 00
1788182065.0895798,0x0,8,00 00 00 00 00 00 00 00
1788182065.0971978,0x0,8,00 00 00 00 00 00 00 00
1788182065.1027462,0x0,8,00 00 00 00 00 00 00 00
1788182065.112739,0x0,8,00 00 00 00 00 00 00 00
1788182065.118365,0x0,8,00 00 00 00 00 00 00 00
1788182065.1213982,0x120,4,04 1a 5c 00
1788182065.1239727,0x0,8,00 00 00 00 00 00 00 00
1788182065.1293838,0x0,8,00 00 00 00 00 00 00 00
1788182065.1349902,0x0,8,00 00 00 00 00 00 00 00
1788182065.1405246,0x0,8,00 00 00 00 00 00 00 00
1788182065.1460283,0x0,8,00 00 00 00 00 00 00 00
1788182065.1514409,0x0,8,00 00 00 00 00 00 00 00
1788182065.1569629,0x0,8,00 00 00 00 00 00 00 00
1788182065.1626577,0x0,8,00 00 00 00 00 00 00 00
1788182065.1683865,0x0,8,00 00 00 00 00 00 00 00
1788182065.1737278,0x0,8,00 00 00 00 00 00 00 00
1788182065.1791637,0x0,8,00 00 00 00 00 00 00 00
1788182065.1849935,0x0,8,00 00 00 00 00 00 00 00
1788182065.1905775,0x0,8,00 00 00 00 00 00 00 00
1788182065.19611,0x0,8,00 00 00 00 00 00 00 00
1788182065.2016451,0x0,8,00 00 00 00 00 00 00 00
1788182065.2071354,0x0,8,00 00 00 00 00 00 00 00
1788182065.212459,0x0,8,00 00 00 00 00 00 00 00
1788182065.2179062,0x0,8,00 00 00 00 00 00 00 00
1788182065.2223089,0x120,4,04 4c 5d 00
1788182065.2235959,0x0,8,00 00 00 00 00 00 00 00
1788182065.2323582,0x0,8,00 00 00 00 00 00 00 00
1788182065.237988,0x0,8,00 00 00 00 00 00 00 00
1788182065.2438126,0x0,8,00 00 00 00 00 00 00 00
1788182065.2491653,0x0,8,00 00 00 00 00 00 00 00
1788182065.2549372,0x0,8,00 00 00 00 00 00 00 00
1788182065.2611575,0x0,8,00 00 00 00 00 00 00 00
1788182065.2680664,0x0,8,00 00 00 00 00 00 00 00
1788182065.2734063,0x0,8,00 00 00 00 00 00 00 00
1788182065.2800698,0x0,8,00 00 00 00 00 00 00 00
1788182065.2854285,0x0,8,00 00 00 00 00 00 00 00
1788182065.291925,0x0,8,00 00 00 00 00 00 00 00
1788182065.2973545,0x0,8,00 00 00 00 00 00 00 00
1788182065.3027444,0x0,8,00 00 00 00 00 00 00 00
1788182065.3087943,0x0,8,00 00 00 00 00 00 00 00
1788182065.3150232,0x0,8,00 00 00 00 00 00 00 00
1788182065.3253832,0x120,4,04 7e 5e 00
1788182065.4257593,0x120,4,04 b0 5f 00
1788182065.526386,0x120,4,04 e2 60 00
1788182065.6268601,0x120,4,05 14 61 00
1788182065.7271907,0x120,4,05 46 62 00
1788182065.8275878,0x120,4,05 78 63 00
1788182065.9278998,0x120,4,05 aa 64 00
1788182066.0282018,0x120,4,05 dc 65 00
1788182066.1287868,0x120,4,06 0e 66 00
1788182066.229193,0x120,4,06 40 67 00
1788182066.32968,0x120,4,06 72 68 00
1788182066.4306712,0x120,4,06 a4 69 00
1788182066.5326488,0x120,4,06 d6 6a 00
1788182066.6335902,0x120,4,07 08 6b 00
1788182066.7339327,0x120,4,07 3a 6c 00
1788182066.8345566,0x120,4,07 6c 6d 00
1788182066.934944,0x120,4,07 9e 6e 00
1788182067.0362196,0x120,4,07 d0 6f 00
1788182067.1365404,0x120,4,08 02 70 00
1788182067.2366626,0x120,4,08 34 71 00
1788182067.3234103,0x120,4,2d 6c 00 e7
1788182067.338333,0x120,4,08 66 72 00
1788182067.374827,0x120,4,26 38 00 ca
1788182067.428453,0x120,4,29 84 00 cc
1788182067.4392092,0x120,4,08 98 73 00
1788182067.4791079,0x120,4,26 97 00 d1
1788182067.5303462,0x120,4,24 0e 00 d9
1788182067.5397916,0x120,4,08 ca 74 00
1788182067.5818224,0x120,4,2d 7c 00 ec
1788182067.6328266,0x120,4,23 8f 00 dc
1788182067.6404984,0x120,4,08 fc 75 00
1788182067.6843488,0x120,4,24 43 00 dc
1788182067.7347744,0x120,4,2b b2 00 d1
1788182067.7413783,0x120,4,09 2e 76 00
1788182067.7856407,0x120,4,2c c9 00 ec
1788182067.8362336,0x120,4,2a bb 00 db
1788182067.8416984,0x120,4,09 60 77 00
1788182067.888517,0x120,4,25 9a 00 dc
1788182067.9408977,0x120,4,29 ad 00 dd
1788182067.942024,0x120,4,09 92 78 00
1788182067.9928055,0x120,4,27 78 00 de
1788182068.042504,0x120,4,09 c4 00 00
1788182068.0437672,0x120,4,2e 5b 00 bf
1788182068.0947847,0x120,4,29 99 00 cd
1788182068.143522,0x120,4,09 f6 01 00
1788182068.145539,0x120,4,26 ec 00 c2
1788182068.1961823,0x120,4,2e 14 00 df
1788182068.2448518,0x120,4,0a 28 02 00
1788182068.2465467,0x120,4,26 79 00 c7
1788182068.2968814,0x120,4,23 aa 00 c4
1788182068.3460057,0x120,4,0a 5a 03 00
1788182068.347807,0x120,4,27 ac 00 ce
1788182068.39868,0x120,4,23 ee 00 b7
1788182068.4464307,0x120,4,0a 8c 04 00
1788182068.4491608,0x120,4,26 2f 00 d4
1788182068.5005603,0x120,4,24 54 00 bc
1788182068.5468156,0x120,4,0a be 05 00
1788182068.5512931,0x120,4,26 e8 00 c1
1788182068.601767,0x120,4,28 9f 00 f0
1788182068.6482885,0x120,4,0a f0 06 00
1788182068.6523516,0x120,4,26 18 00 cb
1788182068.7031486,0x120,4,26 56 00 db
1788182068.7496634,0x120,4,0b 22 07 00
1788182068.754113,0x120,4,29 d0 00 b7
1788182068.8044584,0x120,4,24 ac 00 b7
1788182068.8505068,0x120,4,0b 54 08 00
1788182068.9507666,0x120,4,0b 86 09 00
1788182069.0510259,0x120,4,0b b8 0a 00
1788182069.15118,0x120,4,0b ea 0b 00
1788182069.252011,0x120,4,0c 1c 0c 00
1788182069.3525946,0x120,4,0c 4e 0d 00
1788182069.4528348,0x120,4,0c 80 0e 00
1788182069.5534115,0x120,4,0c b2 0f 00
1788182069.6547008,0x120,4,0c e4 10 00
1788182069.7561538,0x120,4,0d 16 11 00
1788182069.85636,0x120,4,0d 48 12 00
1788182069.9566724,0x120,4,0d 7a 13 00
1788182070.0570664,0x120,4,0d ac 14 00
1788182070.1576324,0x120,4,0d de 15 00
1788182070.2592294,0x120,4,0e 10 16 00
1788182070.3599536,0x120,4,0e 42 17 00
1788182070.4601755,0x120,4,0e 74 18 00
1788182070.5645382,0x120,4,0e a6 19 00
1788182070.6650674,0x120,4,0e d8 1a 00
1788182070.7652335,0x120,4,0f 0a 1b 00
1788182070.8659546,0x120,4,0f 3c 1c 00
1788182070.9683008,0x120,4,0f 6e 1d 00
1788182071.0687833,0x120,4,0f a0 1e 00
1788182071.1692436,0x120,4,0f d2 1f 00
1788182071.2716272,0x120,4,10 04 20 00
1788182071.371939,0x120,4,10 36 21 00
1788182071.4754715,0x120,4,10 68 22 00
1788182071.576294,0x120,4,10 9a 23 00
1788182071.677164,0x120,4,10 cc 24 00
1788182071.777648,0x120,4,10 fe 25 00
1788182071.8780632,0x120,4,11 30 26 00
1788182071.9782333,0x120,4,11 62 27 00
1788182072.0787568,0x120,4,11 94 28 00
1788182072.179,0x120,4,03 20 29 00
1788182072.2791798,0x120,4,03 52 2a 00
1788182072.3797436,0x120,4,03 84 2b 00
1788182072.4802012,0x120,4,03 b6 2c 00
1788182072.580704,0x120,4,03 e8 2d 00
1788182072.6812782,0x120,4,04 1a 2e 00
1788182072.7815597,0x120,4,04 4c 2f 00
1788182072.882006,0x120,4,04 7e 30 00
1788182072.9826612,0x120,4,04 b0 31 00
1788182073.0830374,0x120,4,04 e2 32 00
1788182073.1834707,0x120,4,05 14 33 00
1788182073.284366,0x120,4,05 46 34 00
1788182073.384607,0x120,4,05 78 35 00
1788182073.4851012,0x120,4,05 aa 36 00
1788182073.5853074,0x120,4,05 dc 37 00
1788182073.6854708,0x120,4,06 0e 38 00
1788182073.7858949,0x120,4,06 40 39 00
1788182073.8863308,0x120,4,06 72 3a 00
1788182073.986588,0x120,4,06 a4 3b 00
1788182074.0871613,0x120,4,06 d6 3c 00
1788182074.187888,0x120,4,07 08 3d 00
1788182074.2882366,0x120,4,07 3a 3e 00
1788182074.3898857,0x120,4,07 6c 3f 00
1788182074.491341,0x120,4,07 9e 40 00
1788182074.591833,0x120,4,07 d0 41 00
1788182074.6924124,0x120,4,08 02 42 00
1788182074.7933817,0x120,4,08 34 43 00
1788182074.896193,0x120,4,08 66 44 00
1788182074.9974363,0x120,4,08 98 45 00
1788182075.0980566,0x120,4,08 ca 46 00
1788182075.198272,0x120,4,08 fc 47 00
1788182075.2991111,0x120,4,09 2e 48 00
1788182075.400285,0x120,4,09 60 49 00
1788182075.5008001,0x120,4,09 92 4a 00
1788182075.6020272,0x120,4,09 c4 4b 00
1788182075.7027004,0x120,4,09 f6 4c 00
1788182075.8028915,0x120,4,0a 28 4d 00
1788182075.9030397,0x120,4,0a 5a 4e 00
1788182076.0032802,0x120,4,0a 8c 4f 00
1788182076.1034622,0x120,4,0a be 50 00
1788182076.2039587,0x120,4,0a f0 51 00
1788182076.304279,0x120,4,0b 22 52 00
1788182076.4048276,0x120,4,0b 54 53 00
1788182076.50527,0x120,4,0b 86 54 00
1788182076.6057837,0x120,4,0b b8 55 00
1788182076.7059152,0x120,4,0b ea 56 00
1788182076.806221,0x120,4,0c 1c 57 00
1788182076.9068935,0x120,4,0c 4e 58 00
1788182077.0075998,0x120,4,0c 80 59 00
1788182077.1079512,0x120,4,0c b2 5a 00
1788182077.2081742,0x120,4,0c e4 5b 00
1788182077.3086998,0x120,4,0d 16 5c 00
1788182077.4089713,0x120,4,0d 48 5d 00
1788182077.5103781,0x120,4,0d 7a 5e 00
1788182077.61094,0x120,4,0d ac 5f 00
1788182077.711364,0x120,4,0d de 60 00
1788182077.8117406,0x120,4,0e 10 61 00
1788182077.9120147,0x120,4,0e 42 62 00
1788182078.0124977,0x120,4,0e 74 63 00
1788182078.1127717,0x120,4,0e a6 64 00
1788182078.212913,0x120,4,0e d8 65 00
1788182078.3134174,0x120,4,0f 0a 66 00
1788182078.4140453,0x120,4,0f 3c 67 00
1788182078.5145144,0x120,4,0f 6e 68 00
1788182078.6174517,0x120,4,0f a0 69 00
1788182078.7179747,0x120,4,0f d2 6a 00
1788182078.819956,0x120,4,10 04 6b 00
1788182078.9213455,0x120,4,10 36 6c 00
1788182079.0244362,0x120,4,10 68 6d 00
1788182079.125131,0x120,4,10 9a 6e 00
1788182079.228544,0x120,4,10 cc 6f 00
1788182079.3302224,0x120,4,10 fe 70 00
1788182079.4318295,0x120,4,11 30 71 00
1788182079.5359576,0x120,4,11 62 72 00
1788182079.6367815,0x120,4,11 94 73 00
1788182079.7370648,0x120,4,03 20 74 00
1788182079.837573,0x120,4,03 52 75 00
1788182079.9377124,0x120,4,03 84 76 00
1788182080.038243,0x120,4,03 b6 77 00
1788182080.138553,0x120,4,03 e8 78 00
1788182080.2386677,0x120,4,04 1a 00 00
1788182080.339606,0x120,4,04 4c 01 00
1788182080.4398928,0x120,4,04 7e 02 00
1788182080.5400624,0x120,4,04 b0 03 00
1788182080.6402395,0x120,4,04 e2 04 00
1788182080.7405353,0x120,4,05 14 05 00
1788182080.8413682,0x120,4,05 46 06 00
1788182080.9415078,0x120,4,05 78 07 00
1788182081.0419977,0x120,4,05 aa 08 00
1788182081.1426115,0x120,4,05 dc 09 00
1788182081.243028,0x120,4,06 0e 0a 00
1788182081.343693,0x120,4,06 40 0b 00
1788182081.4440978,0x120,4,06 72 0c 00
1788182081.544763,0x120,4,06 a4 0d 00
1788182081.6481984,0x120,4,06 d6 0e 00
1788182081.7492359,0x120,4,07 08 0f 00
1788182081.8495963,0x120,4,07 3a 10 00
1788182081.9524114,0x120,4,07 6c 11 00
1788182082.0525994,0x120,4,07 9e 12 00
1788182082.152799,0x120,4,07 d0 13 00
1788182082.2534425,0x120,4,08 02 14 00
1788182082.3541539,0x120,4,08 34 15 00
1788182082.4543755,0x120,4,08 66 16 00
1788182082.5561507,0x120,4,08 98 17 00
1788182082.6594393,0x120,4,08 ca 18 00
1788182082.760128,0x120,4,08 fc 19 00
1788182082.86117,0x120,4,09 2e 1a 00
1788182082.9614248,0x120,4,09 60 1b 00
1788182083.0616286,0x120,4,09 92 1c 00
1788182083.1622326,0x120,4,09 c4 1d 00
1788182083.2628174,0x120,4,09 f6 1e 00
1788182083.363356,0x120,4,0a 28 1f 00
1788182083.4639843,0x120,4,0a 5a 20 00
1788182083.5644612,0x120,4,0a 8c 21 00
1788182083.6646552,0x120,4,0a be 22 00
1788182083.765055,0x120,4,0a f0 23 00
1788182083.8655274,0x120,4,0b 22 24 00
1788182083.9658616,0x120,4,0b 54 25 00
1788182084.0661724,0x120,4,0b 86 26 00
1788182084.166356,0x120,4,0b b8 27 00
1788182084.2665873,0x120,4,0b ea 28 00
1788182084.369949,0x120,4,0c 1c 29 00
1788182084.4702458,0x120,4,0c 4e 2a 00
1788182084.5708027,0x120,4,0c 80 2b 00
1788182084.6710281,0x120,4,0c b2 2c 00
1788182084.771925,0x120,4,0c e4 2d 00
1788182084.8722477,0x120,4,0d 16 2e 00
1788182084.975612,0x120,4,0d 48 2f 00
1788182085.0759997,0x120,4,0d 7a 30 00
1788182085.180159,0x120,4,0d ac 31 00
1788182085.2831378,0x120,4,0d de 32 00
1788182085.3833625,0x120,4,0e 10 33 00
1788182085.4838538,0x120,4,0e 42 34 00
1788182085.584615,0x120,4,0e 74 35 00
1788182085.6873484,0x120,4,0e a6 36 00
1788182085.7877276,0x120,4,0e d8 37 00
1788182085.8878987,0x120,4,0f 0a 38 00
1788182085.988079,0x120,4,0f 3c 39 00
1788182086.0886455,0x120,4,0f 6e 3a 00
1788182086.189259,0x120,4,0f a0 3b 00
1788182086.291785,0x120,4,0f d2 3c 00
1788182086.3924668,0x120,4,10 04 3d 00
1788182086.4928155,0x120,4,10 36 3e 00
1788182086.593099,0x120,4,10 68 3f 00
1788182086.693343,0x120,4,10 9a 40 00
1788182086.794139,0x120,4,10 cc 41 00
1788182086.8962853,0x120,4,10 fe 42 00
1788182086.996442,0x120,4,11 30 43 00
1788182087.0976892,0x120,4,11 62 44 00
1788182087.2001143,0x120,4,11 94 45 00
1788182087.300828,0x120,4,03 20 46 00
1788182087.404154,0x120,4,03 52 47 00
1788182087.5076988,0x120,4,03 84 48 00
1788182087.60994,0x120,4,03 b6 49 00
1788182087.7102656,0x120,4,03 e8 4a 00
1788182087.8108938,0x120,4,04 1a 4b 00
1788182087.9114234,0x120,4,04 4c 4c 00
1788182088.0117853,0x120,4,04 7e 4d 00
1788182088.1124868,0x120,4,04 b0 4e 00
1788182088.2142098,0x120,4,04 e2 4f 00
1788182088.3147728,0x120,4,05 14 50 00
1788182088.4176955,0x120,4,05 46 51 00
1788182088.5181723,0x120,4,05 78 52 00
1788182088.6198983,0x120,4,05 aa 53 00
1788182088.7203672,0x120,4,05 dc 54 00
1788182088.820553,0x120,4,06 0e 55 00
1788182088.9212222,0x120,4,06 40 56 00
1788182089.0221205,0x120,4,06 72 57 00
1788182089.1226377,0x120,4,06 a4 58 00
1788182089.2229564,0x120,4,06 d6 59 00
1788182089.3237429,0x120,4,07 08 5a 00
1788182089.4242911,0x120,4,07 3a 5b 00
1788182089.5251462,0x120,4,07 6c 5c 00
